source,line,literal_or_template_fragment
src/pages/model_training_presentation.py,13,**Bold = governing result** · *Italic = reference/context*
src/pages/model_training_presentation.py,50,No complete training audit matched the current source data and audit requirements.
src/pages/model_training_presentation.py,37,data/raw/ai_jobs_market_2025_2026.csv
src/pages/model_training_presentation.py,38,outputs/08_full_pipeline/logs
src/pages/model_training_presentation.py,52,fold_membership
src/pages/model_training_presentation.py,52,tuning_trials
src/pages/model_training_presentation.py,52,model_comparison
src/pages/model_training_presentation.py,179,available
src/pages/model_training_presentation.py,179,reason
src/pages/model_training_presentation.py,187,model
src/pages/model_training_presentation.py,188,fold_id
src/pages/model_training_presentation.py,189,validation_period
src/pages/model_training_presentation.py,190,train_rows
src/pages/model_training_presentation.py,191,validation_rows
src/pages/model_training_presentation.py,192,encoded_feature_count
src/pages/model_training_presentation.py,194,fold_id
src/pages/model_training_presentation.py,194,partition_role
src/pages/model_training_presentation.py,194,record_id
src/pages/model_training_presentation.py,210,fold_id
src/pages/model_training_presentation.py,219,fold_count
src/pages/model_training_presentation.py,220,candidate_count
src/pages/model_training_presentation.py,221,full_feature_count
src/pages/model_training_presentation.py,222,row_overlap_count
src/pages/model_training_presentation.py,223,folds
src/pages/model_training_presentation.py,224,method
src/pages/model_training_presentation.py,229,limitations
src/pages/model_training_presentation.py,225,"DEV rows are sorted chronologically and split into adjacent row blocks. Each fold fits preprocessing and one candidate model on one block, then scores the immediately following block."
src/pages/model_training_presentation.py,230,This is not randomized K-fold and not an expanding-window design. Adjacent row blocks can share calendar-month labels even though their record identities are disjoint.
src/pages/model_training_presentation.py,258,manual_tuning_step1_gridsearch
src/pages/model_training_presentation.py,268,n_estimators
src/pages/model_training_presentation.py,268,max_depth
src/pages/model_training_presentation.py,268,min_samples_leaf
src/pages/model_training_presentation.py,268,max_features
src/pages/model_training_presentation.py,274,initial_trial_count
src/pages/model_training_presentation.py,275,stage_trial_counts
src/pages/model_training_presentation.py,276,total_trial_count
src/pages/model_training_presentation.py,277,effective_folds
src/pages/model_training_presentation.py,278,ranking_metric
src/pages/model_training_presentation.py,279,ranking_direction
src/pages/model_training_presentation.py,280,saved_matches_initial_winner
src/pages/model_training_presentation.py,281,applied_parameters
src/pages/model_training_presentation.py,282,selection_scope
src/pages/model_training_presentation.py,278,CV R²
src/pages/model_training_presentation.py,279,higher is better
src/pages/model_training_presentation.py,282,Inherited non-nested DEV temporal validation; locked test not used.
src/pages/model_training_presentation.py,307,path
src/pages/model_training_presentation.py,308,filename
src/pages/model_training_presentation.py,309,sha256
src/pages/model_training_presentation.py,310,content
src/pages/model_training_presentation.py,311,mime
src/pages/model_training_presentation.py,316,bold
src/pages/model_training_presentation.py,318,italic
src/pages/model_training_presentation.py,325,None
src/pages/model_training_presentation.py,334,model
src/pages/model_training_presentation.py,335,validation_MAE_mean
src/pages/model_training_presentation.py,336,train_MAE_mean
src/pages/model_training_presentation.py,337,validation_R2_mean
src/pages/model_training_presentation.py,351,validation_MAE_mean
src/pages/model_training_presentation.py,355,Rank
src/pages/model_training_presentation.py,387,hyperparameter
src/pages/model_training_presentation.py,388,search_space
src/pages/model_training_presentation.py,389,optimal_value
src/pages/model_training_presentation.py,390,best_cv_r2
src/pages/model_training_presentation.py,391,best_cv_mae
src/pages/model_training_presentation.py,22,..
src/pages/model_training_presentation.py,23,audit path is not safe
src/pages/model_training_presentation.py,26,audit path is not safe
src/pages/model_training_presentation.py,30,audit path is not safe
src/pages/model_training_presentation.py,41,available
src/pages/model_training_presentation.py,42,reason
src/pages/model_training_presentation.py,42,Training audit source or log directory is unavailable.
src/pages/model_training_presentation.py,45,training-*.logs
src/pages/model_training_presentation.py,47,available
src/pages/model_training_presentation.py,47,reason
src/pages/model_training_presentation.py,47,No training audit runs are available.
src/pages/model_training_presentation.py,196,candidate fold evidence is incomplete
src/pages/model_training_presentation.py,198,fold membership evidence is incomplete
src/pages/model_training_presentation.py,223,records
src/pages/model_training_presentation.py,253,n_estimators
src/pages/model_training_presentation.py,253,manual_tuning_step2_n_estimators
src/pages/model_training_presentation.py,254,max_depth
src/pages/model_training_presentation.py,254,manual_tuning_step3_max_depth
src/pages/model_training_presentation.py,255,min_samples_leaf
src/pages/model_training_presentation.py,255,manual_tuning_step4_min_samples_leaf
src/pages/model_training_presentation.py,256,max_features
src/pages/model_training_presentation.py,256,manual_tuning_step5_max_features
src/pages/model_training_presentation.py,259,CV_R2
src/pages/model_training_presentation.py,260,initial tuning grid evidence is incomplete
src/pages/model_training_presentation.py,293,path
src/pages/model_training_presentation.py,304,sha256
src/pages/model_training_presentation.py,307,path
src/pages/model_training_presentation.py,311,text/csv
src/pages/model_training_presentation.py,311,application/octet-stream
src/pages/model_training_presentation.py,317,**
src/pages/model_training_presentation.py,317,**
src/pages/model_training_presentation.py,319,*
src/pages/model_training_presentation.py,319,*
src/pages/model_training_presentation.py,351,validation_MAE_mean
src/pages/model_training_presentation.py,351,coerce
src/pages/model_training_presentation.py,353,validation_MAE_mean
src/pages/model_training_presentation.py,353,model
src/pages/model_training_presentation.py,353,stable
src/pages/model_training_presentation.py,360,Dummy Median
src/pages/model_training_presentation.py,361,bold
src/pages/model_training_presentation.py,362,Winner
src/pages/model_training_presentation.py,58,manifest.json
src/pages/model_training_presentation.py,108,exports
src/pages/model_training_presentation.py,135,temporal_cv_evaluation
src/pages/model_training_presentation.py,136,evaluate_rf_tuning_trial
src/pages/model_training_presentation.py,137,rank_rf_n_estimators
src/pages/model_training_presentation.py,138,record_applied_model_selection
src/pages/model_training_presentation.py,139,record_rf_manual_tuning_summary
src/pages/model_training_presentation.py,140,create_final_estimator
src/pages/model_training_presentation.py,141,score_locked_test
src/pages/model_training_presentation.py,142,predict_locked_test
src/pages/model_training_presentation.py,143,compute_locked_test_permutation_importance
src/pages/model_training_presentation.py,144,summarize_locked_test_absolute_error
src/pages/model_training_presentation.py,166,available
src/pages/model_training_presentation.py,167,audit_run_id
src/pages/model_training_presentation.py,168,pipeline_run_id
src/pages/model_training_presentation.py,169,training_status
src/pages/model_training_presentation.py,170,source_sha256
src/pages/model_training_presentation.py,171,selection_source
src/pages/model_training_presentation.py,172,event_count
src/pages/model_training_presentation.py,173,relevant_event_count
src/pages/model_training_presentation.py,174,event_preview
src/pages/model_training_presentation.py,175,downloads
src/pages/model_training_presentation.py,264,CV_R2
src/pages/model_training_presentation.py,267,CV_R2
src/pages/model_training_presentation.py,288,files
src/pages/model_training_presentation.py,290,evidence file is unavailable or ambiguous: 
src/pages/model_training_presentation.py,295,evidence download path is unsafe: 
src/pages/model_training_presentation.py,301,evidence download path escapes workspace: 
src/pages/model_training_presentation.py,305,evidence download checksum mismatch: 
src/pages/model_training_presentation.py,311,.csv
src/pages/model_training_presentation.py,361,italic
src/pages/model_training_presentation.py,362,Reference baseline
src/pages/model_training_presentation.py,362,Candidate
src/pages/model_training_presentation.py,365,Rank
src/pages/model_training_presentation.py,366,Model
src/pages/model_training_presentation.py,367,Decision role
src/pages/model_training_presentation.py,368,Mean validation MAE
src/pages/model_training_presentation.py,371,Mean train MAE
src/pages/model_training_presentation.py,374,Validation R²
src/pages/model_training_presentation.py,407,. 
src/pages/model_training_presentation.py,413,Hyperparameter
src/pages/model_training_presentation.py,414,Search space
src/pages/model_training_presentation.py,415,Stage winner
src/pages/model_training_presentation.py,416,Applied value
src/pages/model_training_presentation.py,417,Relationship
src/pages/model_training_presentation.py,420,Best CV R²
src/pages/model_training_presentation.py,421,Best CV MAE
src/pages/model_training_presentation.py,56,audit path is not safe
src/pages/model_training_presentation.py,62,completed
src/pages/model_training_presentation.py,68,training audit is not complete
src/pages/model_training_presentation.py,69,source_sha256
src/pages/model_training_presentation.py,70,training audit source fingerprint does not match
src/pages/model_training_presentation.py,75,training audit JSONL is empty
src/pages/model_training_presentation.py,77,training audit event must be a JSON object
src/pages/model_training_presentation.py,78,audit_run_id
src/pages/model_training_presentation.py,79,pipeline_run_id
src/pages/model_training_presentation.py,88,training audit JSONL run identity does not match manifest
src/pages/model_training_presentation.py,92,label
src/pages/model_training_presentation.py,93,kind
src/pages/model_training_presentation.py,94,filename
src/pages/model_training_presentation.py,95,sha256
src/pages/model_training_presentation.py,96,content
src/pages/model_training_presentation.py,97,mime
src/pages/model_training_presentation.py,92,Audit manifest
src/pages/model_training_presentation.py,93,audit_manifest
src/pages/model_training_presentation.py,97,application/json
src/pages/model_training_presentation.py,100,label
src/pages/model_training_presentation.py,101,kind
src/pages/model_training_presentation.py,102,filename
src/pages/model_training_presentation.py,103,sha256
src/pages/model_training_presentation.py,104,content
src/pages/model_training_presentation.py,105,mime
src/pages/model_training_presentation.py,100,Complete structured training log
src/pages/model_training_presentation.py,101,complete_jsonl
src/pages/model_training_presentation.py,105,application/x-ndjson
src/pages/model_training_presentation.py,151,sequence
src/pages/model_training_presentation.py,152,timestamp
src/pages/model_training_presentation.py,153,operation
src/pages/model_training_presentation.py,154,status
src/pages/model_training_presentation.py,155,model
src/pages/model_training_presentation.py,156,fold_id
src/pages/model_training_presentation.py,157,trial_id
src/pages/model_training_presentation.py,158,message
src/pages/model_training_presentation.py,161,evidence_ref
src/pages/model_training_presentation.py,169,training_status
src/pages/model_training_presentation.py,171,selection_source
src/pages/model_training_presentation.py,215,record_id
src/pages/model_training_presentation.py,216,record_id
src/pages/model_training_presentation.py,265,tuning stage evidence is incomplete: 
src/pages/model_training_presentation.py,267,stable
src/pages/model_training_presentation.py,299,evidence download is unavailable: 
src/pages/model_training_presentation.py,342,Rank
src/pages/model_training_presentation.py,343,Model
src/pages/model_training_presentation.py,344,Decision role
src/pages/model_training_presentation.py,345,Mean validation MAE
src/pages/model_training_presentation.py,346,Mean train MAE
src/pages/model_training_presentation.py,347,Validation R²
